"2025 rates listed are subject to change until final on February 1, 2026",,,,,,,,,
CountyName,LocalUnitName,RevShareCode,City,VillageName,SchoolName,SchoolCode,TotalRate,HomesteadRate,NonHomesteadRate
Lenawee,Woodstock,461220,0,,ONSTED COMMUNITY SCHOOLS,46110,26.8189,26.8189,44.8189
Lenawee,Adrian,462010,1,,ADRIAN CITY SCHOOL DISTRICT,46010,41.7306,41.7306,59.7306
Lenawee,Adrian,462010,1,,MADISON SCHOOL DISTRICT,46090,39.6306,39.6306,57.6306
Lenawee,Hudson,462020,1,,HUDSON AREA SCHOOLS,46080,36.5589,36.5589,54.5589
Lenawee,Morenci,462030,1,,MORENCI AREA SCHOOLS,46100,41.5553,41.5553,59.5553
Lenawee,Tecumseh,462040,1,,TECUMSEH PUBLIC SCHOOLS,46140,40.9057,40.9057,58.9057
Livingston,Brighton,471010,0,,BRIGHTON AREA SCHOOLS,47010,19.8570,19.8570,37.8570
Livingston,Brighton,471010,0,,HARTLAND CONSOLIDATED SCHS,47060,27.5026,27.5026,45.4162
Livingston,Brighton,471010,0,,HOWELL PUBLIC SCHOOLS,47070,22.6453,22.6453,40.6453
Livingston,Brighton,471010,0,,HURON VALLEY SCHOOLS,63220,26.2646,26.2646,43.9855
Livingston,Cohoctah,471020,0,,FOWLERVILLE COMMUNITY SCHS,47030,27.9614,27.9614,45.9614
Livingston,Cohoctah,471020,0,,TR-HOWELL/FOW 97,47037,18.4114,18.4114,18.4114
Livingston,Cohoctah,471020,0,,TR-HOW/FOW 02,47041,28.3412,28.3412,46.3412
Livingston,Cohoctah,471020,0,,HOWELL PUBLIC SCHOOLS,47070,23.6147,23.6147,41.6147
Livingston,Cohoctah,471020,0,,BYRON AREA SCHOOLS,78020,22.2212,22.2212,39.9562
Livingston,Cohoctah,471020,0,,TR-HOW/BYRON '96,78025,19.2347,19.2347,19.2347
Livingston,Conway,471030,0,,WEBBERVILLE COMMUNITY SCHS,33220,34.8577,34.8577,52.8577
Livingston,Conway,471030,0,,TR-FOWL/WEB 96,33221,34.8577,34.8577,52.8577
Livingston,Conway,471030,0,,FOWLERVILLE COMMUNITY SCHS,47030,28.5970,28.5970,46.5970
Livingston,Conway,471030,0,,BYRON AREA SCHOOLS,78020,22.8568,22.8568,40.5918
Livingston,Conway,471030,0,,MORRICE AREA SCHOOLS,78060,26.8703,26.8703,41.5031
Livingston,Deerfield,471040,0,,LINDEN COMM SCHOOL DISTRICT,25250,23.1535,23.1535,41.1535
Livingston,Deerfield,471040,0,,HARTLAND CONSOLIDATED SCHS,47060,26.1521,26.1521,44.0657
Livingston,Deerfield,471040,0,,HOWELL PUBLIC SCHOOLS,47070,21.2948,21.2948,39.2948
Livingston,Deerfield,471040,0,,TR-HARTLAND/HOWELL,47076,14.7729,14.7729,14.7729
Livingston,Deerfield,471040,0,,BYRON AREA SCHOOLS,78020,19.9013,19.9013,37.6363
Livingston,Genoa,471050,0,,BRIGHTON AREA SCHOOLS,47010,19.7707,19.7707,37.7707
Livingston,Genoa,471050,0,,TR-HO/BR TR 96,47020,16.8507,16.8507,16.8507
Livingston,Genoa,471050,0,,TR-HO/ BR TR 13,47026,18.3807,18.3807,36.3807
Livingston,Genoa,471050,0,,HARTLAND CONSOLIDATED SCHS,47060,27.4163,27.4163,45.3299
Livingston,Genoa,471050,0,,HOWELL PUBLIC SCHOOLS,47070,23.0582,23.0582,41.0582
Livingston,Genoa,471050,0,,PINCKNEY COMMUNITY SCHOOLS,47080,24.4007,24.4007,42.4007
Livingston,Green Oak,471060,0,,BRIGHTON AREA SCHOOLS,47010,25.3046,25.3046,43.3046
Livingston,Green Oak,471060,0,,SOUTH LYON COMMUNITY SCHOOLS W/OCC,63240,30.8340,30.8340,48.8340
Livingston,Green Oak,471060,0,,WHITMORE LAKE PUB SCH DIST,81140,34.9856,34.9856,52.9856
Livingston,Hamburg,471070,0,,BRIGHTON AREA SCHOOLS,47010,22.6167,22.6167,40.6167
Livingston,Hamburg,471070,0,,PINCKNEY COMMUNITY SCHOOLS,47080,27.2467,27.2467,45.2467
Livingston,Hamburg,471070,0,,DEXTER COMMUNITY SCHOOL DIST,81050,31.5804,31.5804,49.5804
Livingston,Handy,471080,0,,WEBBERVILLE COMMUNITY SCHS,33220,33.8244,33.8244,51.8244
Livingston,Handy,471080,0,,FOWLERVILLE COMMUNITY SCHS,47030,27.5637,27.5637,45.5637
Livingston,Handy,471080,0,FOWLERVILLE,FOWLERVILLE COMMUNITY SCHS,47030,40.8320,40.8320,58.8320
Livingston,Handy,471080,0,,HOWELL PUBLIC SCHOOLS,47070,23.2170,23.2170,41.2170
Livingston,Hartland,471090,0,,HARTLAND CONSOLIDATED SCHS,47060,28.4412,28.4412,46.3548
Livingston,Howell,471100,0,,FOWLERVILLE COMMUNITY SCHS,47030,27.5079,27.5079,45.5079
Livingston,Howell,471100,0,,HOWELL PUBLIC SCHOOLS,47070,23.6604,23.6604,41.6604
Livingston,Iosco,471110,0,,STOCKBRIDGE COMM SCHOOLS,33200,27.1866,27.1866,45.1866
Livingston,Iosco,471110,0,,FOWLERVILLE COMMUNITY SCHS,47030,27.9259,27.9259,45.9259
Livingston,Iosco,471110,0,,HOWELL PUBLIC SCHOOLS,47070,23.5792,23.5792,41.5792
Livingston,Marion,471120,0,,HOWELL PUBLIC SCHOOLS,47070,22.6564,22.6564,40.6564
Livingston,Marion,471120,0,,PINCKNEY COMMUNITY SCHOOLS,47080,23.1853,23.1853,41.1853
Livingston,Oceola,471130,0,,HARTLAND CONSOLIDATED SCHS,47060,27.8514,27.8514,45.7650
Livingston,Oceola,471130,0,,TR-68 HWL/HAR TRANS,47068,17.4941,17.4941,17.4941
Livingston,Oceola,471130,0,,TR-69 HWL/HAR TRANS '00,47069,17.4941,17.4941,17.4941
Livingston,Oceola,471130,0,,HOWELL PUBLIC SCHOOLS,47070,23.4933,23.4933,41.4933
Livingston,Putnam,471140,0,,HOWELL PUBLIC SCHOOLS,47070,23.6018,23.6018,41.6018
Livingston,Putnam,471140,0,,PINCKNEY COMMUNITY SCHOOLS,47080,25.6518,25.6518,43.6518
Livingston,Putnam,471140,0,PINCKNEY,PINCKNEY COMMUNITY SCHOOLS,47080,37.6199,37.6199,55.6199
Livingston,Tyrone,471150,0,,FENTON AREA PUBLIC SCHOOLS,25100,22.6336,22.6336,40.6336
Livingston,Tyrone,471150,0,,LINDEN COMM SCHOOL DISTRICT,25250,22.1388,22.1388,40.1388
Livingston,Tyrone,471150,0,,HARTLAND CONSOLIDATED SCHS,47060,25.1374,25.1374,43.0510
Livingston,Unadilla,471160,0,,STOCKBRIDGE COMM SCHOOLS,33200,29.3936,29.3936,47.3936
Livingston,Unadilla,471160,0,,FOWLERVILLE COMMUNITY SCHS,47030,30.1329,30.1329,48.1329
Livingston,Unadilla,471160,0,,PINCKNEY COMMUNITY SCHOOLS,47080,26.8143,26.8143,44.8143
Livingston,Brighton,472010,1,,BRIGHTON AREA SCHOOLS,47010,36.6593,36.6593,54.6593
Livingston,Fenton,472015,1,,FENTON AREA PUBLIC SCHOOLS,25100,21.7954,21.7954,39.7954
Livingston,Howell,472020,1,,HOWELL PUBLIC SCHOOLS,47070,37.8695,37.8695,55.8695
Luce,Columbus,481010,0,,TAHQUAMENON AREA SCHOOLS,48040,25.5647,25.5647,43.2081
Luce,Lakefield,481020,0,,TAHQUAMENON AREA SCHOOLS,48040,25.6030,25.6030,43.2464
Luce,McMillan,481030,0,,TAHQUAMENON AREA SCHOOLS,48040,25.6770,25.6770,43.3204
Luce,McMillan,481030,0,NEWBERRY,TAHQUAMENON AREA SCHOOLS,48040,45.2806,45.2806,62.9240
Luce,Pentland,481040,0,,TAHQUAMENON AREA SCHOOLS,48040,25.7141,25.7141,43.3575
Mackinac,Bois Blanc,491010,0,,BOIS BLANC SCHOOL DISTRICT,49020,30.5668,30.5668,34.6668
Mackinac,Brevort,491020,0,,RUDYARD AREA SCHOOLS,17110,28.7519,28.7519,46.7073
Mackinac,Brevort,491020,0,,ST IGNACE AREA SCHOOL DIST.,49010,28.7167,28.7167,46.7167
Mackinac,Clark,491030,0,,LES CHENEAUX COMM SCH DIST,49040,23.5845,23.5845,41.5845
Mackinac,Garfield,491040,0,,ENGADINE CONSOLIDATED SCHS,49055,23.6917,23.6917,41.6917
Mackinac,Hendricks,491050,0,,ENGADINE CONSOLIDATED SCHS,49055,24.0622,24.0622,42.0622
Mackinac,Hudson,491060,0,,ENGADINE CONSOLIDATED SCHS,49055,22.6263,22.6263,40.6263
Mackinac,Marquette,491070,0,,PICKFORD PUBLIC SCHOOLS,17090,30.9002,30.9002,48.9002
Mackinac,Marquette,491070,0,,RUDYARD AREA SCHOOLS,17110,29.0002,29.0002,46.9556
Mackinac,Marquette,491070,0,,LES CHENEAUX COMM SCH DIST,49040,26.9002,26.9002,44.9002
Mackinac,Moran,491080,0,,MORAN TOWNSHIP SCHOOL DIST,49070,21.9000,21.9000,34.7734
Mackinac,Newton,491090,0,,ENGADINE CONSOLIDATED SCHS,49055,20.9170,20.9170,38.9170
Mackinac,Portage,491100,0,,TAHQUAMENON AREA SCHOOLS,48040,24.6409,24.6409,42.2198
Mackinac,Portage,491100,0,,ENGADINE CONSOLIDATED SCHS,49055,23.0409,23.0409,41.0409
Mackinac,Saint Ignace,491110,0,,RUDYARD AREA SCHOOLS,17110,26.0948,26.0948,44.0502
Mackinac,Saint Ignace,491110,0,,ST IGNACE AREA SCHOOL DIST.,49010,25.0620,25.0620,43.0620
Mackinac,Mackinac Island,492010,1,,MACKINAC ISLAND PUB SCHOOLS,49110,25.3948,25.3948,33.1948
Mackinac,Saint Ignace,492020,1,,ST IGNACE AREA SCHOOL DIST.,49010,40.1190,40.1190,58.1190
Macomb,Armada,501010,0,,ARMADA AREA SCHOOLS,50050,29.7766,33.0266,51.0266
Macomb,Armada,501010,0,ARMADA,ARMADA AREA SCHOOLS,50050,41.6470,46.6470,64.6470
Macomb,Armada,501010,0,,ROMEO COMMUNITY SCHOOLS,50190,27.0221,30.2721,48.2721
Macomb,Armada,501010,0,ROMEO,ROMEO COMMUNITY SCHOOLS,50190,41.3697,44.6197,62.6197
Macomb,Bruce,501020,0,,ALMONT COMMUNITY SCHOOLS,44020,21.6945,27.2245,45.2245
Macomb,Bruce,501020,0,,ARMADA AREA SCHOOLS,50050,28.5251,34.0551,52.0551
Macomb,Bruce,501020,0,,ROMEO COMMUNITY SCHOOLS,50190,25.7706,31.3006,49.3006
Macomb,Bruce,501020,0,ROMEO,ROMEO COMMUNITY SCHOOLS,50190,40.1182,45.6482,63.6482
Macomb,Bruce,501020,0,,TR-ROMEO/ALMONT,50191,24.9206,30.4506,48.4506
Macomb,Chesterfield,501030,0,,ANCHOR BAY SCHOOL DISTRICT,50040,29.2405,37.1905,55.1905
Macomb,Chesterfield,501030,0,,L ANSE CREUSE PUBLIC SCHOOLS,50140,26.2405,34.1905,51.6132
Macomb,Chesterfield,501030,0,,NEW HAVEN COMMUNITY SCHOOLS,50170,27.5005,35.4505,53.4505
Macomb,Clinton,501040,0,,CLINTONDALE COMM SCHOOLS,50070,37.3747,46.3747,64.1547
Macomb,Clinton,501040,0,,CHIPPEWA VALLEY SCHOOLS,50080,33.0147,42.0147,60.0147
Macomb,Clinton,501040,0,,FRASER PUBLIC SCHOOLS,50100,31.3747,40.3747,58.3747
Macomb,Clinton,501040,0,,L ANSE CREUSE PUBLIC SCHOOLS,50140,31.3747,40.3747,57.7974
Macomb,Clinton,501040,0,,MT CLEMENS COMMUNITY SCHOOLS,50160,37.2403,46.2403,63.6183
Macomb,Harrison,501050,0,,L ANSE CREUSE PUBLIC SCHOOLS,50140,34.3809,34.3809,51.8036
Macomb,Lenox,501070,0,,ANCHOR BAY SCHOOL DISTRICT,50040,29.8995,34.3995,52.3995
Macomb,Lenox,501070,0,,ARMADA AREA SCHOOLS,50050,27.7495,32.2495,50.2495
Macomb,Lenox,501070,0,,NEW HAVEN COMMUNITY SCHOOLS,50170,28.1595,32.6595,50.6595
Macomb,Lenox,501070,0,NEW HAVEN,NEW HAVEN COMMUNITY SCHOOLS,50170,38.9095,41.9095,59.9095
Macomb,Lenox,501070,0,,RICHMOND COMMUNITY SCHOOLS,50180,26.3995,30.8995,48.8239
Macomb,Macomb,501080,0,,CHIPPEWA VALLEY SCHOOLS,50080,30.5468,32.4468,50.4468
Macomb,Macomb,501080,0,,L ANSE CREUSE PUBLIC SCHOOLS,50140,28.9068,30.8068,48.2295
Macomb,Macomb,501080,0,,NEW HAVEN COMMUNITY SCHOOLS,50170,30.1668,32.0668,50.0668
Macomb,Macomb,501080,0,,UTICA COMMUNITY SCHOOLS,50210,25.4068,27.3068,45.3068
Macomb,Ray,501090,0,,ARMADA AREA SCHOOLS,50050,30.3189,30.3189,48.3189
Macomb,Ray,501090,0,,NEW HAVEN COMMUNITY SCHOOLS,50170,30.7289,30.7289,48.7289
Macomb,Ray,501090,0,,ROMEO COMMUNITY SCHOOLS,50190,27.5644,27.5644,45.5644
Macomb,Ray,501090,0,ROMEO,ROMEO COMMUNITY SCHOOLS,50190,41.9120,41.9120,59.9120
Macomb,Ray,501090,0,,UTICA COMMUNITY SCHOOLS,50210,25.9689,25.9689,43.9689
Macomb,Richmond,501100,0,,ARMADA AREA SCHOOLS,50050,26.7968,29.4618,47.4618
Macomb,Richmond,501100,0,,RICHMOND COMMUNITY SCHOOLS,50180,25.4468,28.1118,46.0362
Macomb,Richmond,501100,0,,MEMPHIS COMMUNITY SCHOOLS,74120,23.2587,25.9237,43.9237
Macomb,Shelby,501110,0,,ROMEO COMMUNITY SCHOOLS,50190,32.2908,32.2908,50.2908
Macomb,Shelby,501110,0,,UTICA COMMUNITY SCHOOLS,50210,30.6953,30.6953,48.6953
Macomb,Shelby,501110,0,,ROCHESTER COMMUNITY SCH DIST,63260,28.5500,28.5500,46.5500
Macomb,Washington,501120,0,,ROMEO COMMUNITY SCHOOLS,50190,27.2342,31.2827,49.2827
Macomb,Washington,501120,0,ROMEO,ROMEO COMMUNITY SCHOOLS,50190,41.5818,41.5818,59.5818
Macomb,Washington,501120,0,,UTICA COMMUNITY SCHOOLS,50210,25.6387,29.6872,47.6872
Macomb,Washington,501120,0,,ROCHESTER COMMUNITY SCH DIST,63260,23.4934,27.5419,45.5419
Macomb,Center Line,502010,1,,CENTER LINE PUBLIC SCHOOLS,50010,62.7644,62.7644,70.6817
Macomb,Center Line,502010,1,,VAN DYKE PUBLIC SCHOOLS,50220,53.5073,53.5073,71.5073
Macomb,Eastpointe,502020,1,,EASTPOINTE COMMUNITY SCHOOLS,50020,60.3754,60.3754,76.3959
Macomb,Eastpointe,502020,1,,SOUTH LAKE SCHOOLS,50200,62.9216,62.9216,79.1720
Macomb,Fraser,502030,1,,FRASER PUBLIC SCHOOLS,50100,46.5688,48.0688,66.0688
Macomb,Grosse Pointe Shores Village,502035,1,,SOUTH LAKE SCHOOLS,50200,43.5773,43.5773,59.8277
Macomb,Memphis,502040,1,,MEMPHIS COMMUNITY SCHOOLS,74120,40.2848,40.2848,58.2848
Macomb,Mount Clemens,502050,1,,L ANSE CREUSE PUBLIC SCHOOLS,50140,49.1191,49.1191,66.5418
Macomb,Mount Clemens,502050,1,,MT CLEMENS COMMUNITY SCHOOLS,50160,52.9191,52.9191,70.2971
Macomb,New Baltimore,502060,1,,ANCHOR BAY SCHOOL DISTRICT,50040,40.8182,40.8182,58.8182
Macomb,Richmond,502070,1,,RICHMOND COMMUNITY SCHOOLS,50180,39.8993,39.8993,57.8237
Macomb,Roseville,502080,1,,ROSEVILLE COMMUNITY SCHOOLS,50030,59.3014,59.3014,77.3014
Macomb,Roseville,502080,1,,FRASER PUBLIC SCHOOLS,50100,55.1014,55.1014,73.1014
Macomb,Saint Clair Shores,502090,1,,LAKESHORE PUBLIC SCHOOLS,50120,48.4575,48.4575,66.4575
Macomb,Saint Clair Shores,502090,1,,LAKEVIEW PUBLIC SCHOOLS,50130,47.6075,47.6075,65.6075
Macomb,Saint Clair Shores,502090,1,,L ANSE CREUSE PUBLIC SCHOOLS,50140,48.4575,48.4575,65.8802
Macomb,Saint Clair Shores,502090,1,,SOUTH LAKE SCHOOLS,50200,50.1591,50.1591,66.4095
Macomb,Sterling Heights,502100,1,,UTICA COMMUNITY SCHOOLS,50210,38.9277,38.9277,56.9277
Macomb,Sterling Heights,502100,1,,WARREN CONSOLIDATED SCHOOLS,50230,43.3451,43.3451,58.2077
Macomb,Utica,502110,1,,UTICA COMMUNITY SCHOOLS,50210,40.6467,40.6467,58.6467
Macomb,Warren,502120,1,,CENTER LINE PUBLIC SCHOOLS,50010,62.2516,62.2516,70.1689
Macomb,Warren,502120,1,,EASTPOINTE COMMUNITY SCHOOLS,50020,51.2043,51.2043,67.2248
Macomb,Warren,502120,1,,FITZGERALD PUBLIC SCHOOLS,50090,55.9699,55.9699,73.0021
Macomb,Warren,502120,1,,VAN DYKE PUBLIC SCHOOLS,50220,52.9945,52.9945,70.9945
Macomb,Warren,502120,1,,WARREN CONSOLIDATED SCHOOLS,50230,52.9663,52.9663,67.8289
Macomb,Warren,502120,1,,WARREN WOODS PUBLIC SCHOOLS,50240,53.1489,53.1489,71.1489
Manistee,Arcadia,511010,0,,ONEKAMA CONSOLIDATED SCHOOLS,51060,31.4174,31.4174,49.4174
Manistee,Bear lake,511020,0,,BEAR LAKE SCHOOL DISTRICT,51020,27.8195,27.8195,45.8195
Manistee,Bear lake,511020,0,BEAR LAKE,BEAR LAKE SCHOOL DISTRICT,51020,37.3550,37.3550,55.3550
Manistee,Bear lake,511020,0,,KALEVA NORMAN DICKSON SCHS,51045,28.1195,28.1195,46.1195
Manistee,Bear lake,511020,0,,ONEKAMA CONSOLIDATED SCHOOLS,51060,29.1837,29.1837,47.1837
Manistee,Brown,511030,0,,KALEVA NORMAN DICKSON SCHS,51045,29.6305,29.6305,47.6305
Manistee,Brown,511030,0,,ONEKAMA CONSOLIDATED SCHOOLS,51060,30.6947,30.6947,48.6947
Manistee,Cleon,511040,0,,BENZIE COUNTY CENTRAL SCH,10015,26.2110,26.2110,44.2110
Manistee,Cleon,511040,0,COPEMISH,BENZIE COUNTY CENTRAL SCH,10015,39.0489,39.0489,57.0489
Manistee,Cleon,511040,0,,MESICK CONSOLIDATED SCH DIST,83070,26.5480,26.5480,44.1983
Manistee,Dickson,511050,0,,KALEVA NORMAN DICKSON SCHS,51045,30.1204,30.1204,48.1204
Manistee,Filer,511060,0,,MANISTEE AREA PUBLIC SCHOOLS,51070,28.7680,28.7680,46.7680
Manistee,Manistee,511070,0,,ONEKAMA CONSOLIDATED SCHOOLS,51060,27.7310,27.7310,45.7310
Manistee,Manistee,511070,0,,MANISTEE AREA PUBLIC SCHOOLS,51070,27.2668,27.2668,45.2668
Manistee,Manistee,511070,0,EAST LAKE,MANISTEE AREA PUBLIC SCHOOLS,51070,34.7668,34.7668,52.7668
Manistee,Maple Grove,511080,0,,KALEVA NORMAN DICKSON SCHS,51045,32.0631,32.0631,50.0631
Manistee,Maple Grove,511080,0,KALEVA,KALEVA NORMAN DICKSON SCHS,51045,42.0631,42.0631,60.0631
Manistee,Marilla,511090,0,,BENZIE COUNTY CENTRAL SCH,10015,24.2477,24.2477,42.2477
Manistee,Marilla,511090,0,,KALEVA NORMAN DICKSON SCHS,51045,27.2422,27.2422,45.2422
Manistee,Marilla,511090,0,,MESICK CONSOLIDATED SCH DIST,83070,24.5847,24.5847,42.2350
Manistee,Norman,511100,0,,KALEVA NORMAN DICKSON SCHS,51045,29.6252,29.6252,47.6252
Manistee,Onekama,511110,0,,ONEKAMA CONSOLIDATED SCHOOLS,51060,29.6776,29.6776,47.6776
Manistee,Onekama,511110,0,ONEKAMA,ONEKAMA CONSOLIDATED SCHOOLS,51060,36.6776,36.6776,54.6776
Manistee,Pleasanton,511120,0,,BENZIE COUNTY CENTRAL SCH,10015,24.1735,24.1735,42.1735
Manistee,Pleasanton,511120,0,,BEAR LAKE SCHOOL DISTRICT,51020,26.8680,26.8680,44.8680
Manistee,Pleasanton,511120,0,,KALEVA NORMAN DICKSON SCHS,51045,27.1680,27.1680,45.1680
Manistee,Pleasanton,511120,0,,ONEKAMA CONSOLIDATED SCHOOLS,51060,28.2322,28.2322,46.2322
Manistee,Springdale,511130,0,,BENZIE COUNTY CENTRAL SCH,10015,23.8039,23.8039,41.8039
Manistee,Springdale,511130,0,,KALEVA NORMAN DICKSON SCHS,51045,26.7984,26.7984,44.7984
Manistee,Stronach,511140,0,,KALEVA NORMAN DICKSON SCHS,51045,28.5805,28.5805,46.5805
Manistee,Stronach,511140,0,,MANISTEE AREA PUBLIC SCHOOLS,51070,29.1805,29.1805,47.1805
Manistee,Stronach,511140,0,,MASON COUNTY EASTERN (FREESOIL DEBT),53030,28.4340,28.4340,46.4340
Manistee,Manistee,512010,1,,MANISTEE AREA PUBLIC SCHOOLS,51070,43.6370,43.6370,61.6370
Marquette,Champion,521010,0,,N.I.C.E. COMMUNITY SCHOOLS,52015,27.2382,29.7382,47.7382
Marquette,Champion,521010,0,,POWELL TOWNSHIP SCHOOL DIST,52100,25.4996,27.9996,45.9622
Marquette,Chocolay,521020,0,,MARQUETTE AREA SCHOOL DIST.,52170,24.7583,24.7583,42.7583
Marquette,Ely,521030,0,,N.I.C.E. COMMUNITY SCHOOLS,52015,25.1033,25.1033,43.1033
Marquette,Ewing,521040,0,,MID PENINSULA SCHOOL DIST.,21135,23.7825,23.7825,41.5706
Marquette,Forsyth,521050,0,,GWINN AREA COMMUNITY SCHOOLS,52040,30.9564,30.9564,48.9564
Marquette,Humboldt,521060,0,,N.I.C.E. COMMUNITY SCHOOLS,52015,28.0884,28.0884,46.0884
Marquette,Humboldt,521060,0,,REPUBLIC MICHIGAMME SCHOOLS,52110,26.3498,26.3498,44.3498
Marquette,Ishpeming,521070,0,,N.I.C.E. COMMUNITY SCHOOLS,52015,24.7106,24.7106,42.7106
Marquette,Ishpeming,521070,0,,NEGAUNEE PUBLIC SCHOOLS,52090,27.4231,27.4231,45.4231
Marquette,Ishpeming,521070,0,,POWELL TOWNSHIP SCHOOL DIST,52100,22.9720,22.9720,40.9346
Marquette,Ishpeming,521070,0,,ISHPEMING PUBLIC SCHOOL DIST,52180,31.0569,31.0569,49.0569
Marquette,Marquette,521080,0,,GWINN AREA COMMUNITY SCHOOLS,52040,26.8241,29.6241,47.6241
Marquette,Marquette,521080,0,,MARQUETTE AREA SCHOOL DIST.,52170,26.8596,29.6596,47.6596
Marquette,Michigamme,521090,0,,N.I.C.E. COMMUNITY SCHOOLS,52015,30.9139,30.9139,48.9139
Marquette,Michigamme,521090,0,,REPUBLIC MICHIGAMME SCHOOLS,52110,29.1753,29.1753,47.1753
Marquette,Negaunee,521100,0,,NEGAUNEE PUBLIC SCHOOLS,52090,27.6796,30.1796,48.1796
Marquette,Powell,521110,0,,POWELL TOWNSHIP SCHOOL DIST,52100,22.9931,22.9931,40.9557
Marquette,Republic,521120,0,,REPUBLIC MICHIGAMME SCHOOLS,52110,29.2899,29.2899,47.2899
Marquette,Richmond,521130,0,,NEGAUNEE PUBLIC SCHOOLS,52090,30.7242,30.7242,48.7242
Marquette,Sands,521140,0,,GWINN AREA COMMUNITY SCHOOLS,52040,26.0080,26.0080,44.0080
Marquette,Sands,521140,0,,MARQUETTE AREA SCHOOL DIST.,52170,26.0435,26.0435,44.0435
Marquette,Skandia,521150,0,,GWINN AREA COMMUNITY SCHOOLS,52040,24.0406,24.0406,42.0406
Marquette,Tilden,521160,0,,N.I.C.E. COMMUNITY SCHOOLS,52015,22.3459,22.3459,40.3459
Marquette,Turin,521170,0,,MID PENINSULA SCHOOL DIST.,21135,18.7511,18.7511,36.5392
Marquette,Wells,521180,0,,ESCANABA AREA PUBLIC SCHOOLS,21010,24.6560,24.6560,42.3922
Marquette,Wells,521180,0,,WELLS TOWNSHIP SCHOOL DIST.,52160,23.0961,23.0961,41.0961
Marquette,West Branch,521190,0,,GWINN AREA COMMUNITY SCHOOLS,52040,23.3224,23.3224,41.3224
Marquette,Ishpeming,522010,1,,ISHPEMING PUBLIC SCHOOL DIST,52180,45.7906,45.7906,63.7906
Marquette,Marquette,522020,1,,MARQUETTE AREA SCHOOL DIST.,52170,38.3216,38.3216,56.3216
Marquette,Negaunee,522030,1,,NEGAUNEE PUBLIC SCHOOLS,52090,42.5936,42.5936,60.5936
Mason,Amber,531010,0,,MASON COUNTY CENTRAL SD,53010,25.9562,25.9562,43.9562
Mason,Amber,531010,0,,LUDINGTON AREA SCHOOL DIST,53040,27.1352,27.1352,45.1352
Mason,Branch,531020,0,,MASON COUNTY CENTRAL SD,53010,24.2442,24.2442,42.2442
Mason,Branch,531020,0,,MASON COUNTY EASTERN SD,53020,24.0654,24.0654,42.0654
Mason,Custer,531030,0,,MASON COUNTY CENTRAL SD,53010,25.4339,25.4339,43.4339
Mason,Custer,531030,0,,MASON COUNTY EASTERN SD,53020,25.2551,25.2551,43.2551
Mason,Custer,531030,0,CUSTER,MASON COUNTY EASTERN SD,53020,27.8109,27.8109,45.8109
Mason,Eden,531040,0,,MASON COUNTY CENTRAL SD,53010,25.2068,25.2068,43.2068
Mason,Eden,531040,0,,MASON COUNTY EASTERN SD,53020,25.0280,25.0280,43.0280
Mason,Freesoil,531050,0,,MASON COUNTY CENTRAL SD,53010,25.6881,25.6881,43.6881
Mason,Freesoil,531050,0,,MASON COUNTY EASTERN SD,53020,25.5093,25.5093,43.5093
Mason,Freesoil,531050,0,FREESOIL,MASON COUNTY EASTERN SD,53020,29.1764,29.1764,47.1764
Mason,Grant,531060,0,,MANISTEE AREA PUBLIC SCHOOLS,51070,25.8611,25.8611,43.8611
Mason,Grant,531060,0,,MASON COUNTY CENTRAL SD,53010,25.2934,25.2934,43.2934
Mason,Grant,531060,0,,MASON COUNTY EASTERN SD,53020,25.1146,25.1146,43.1146
Mason,Hamlin,531070,0,,LUDINGTON AREA SCHOOL DIST,53040,25.1769,25.1769,43.1769
Mason,Logan,531080,0,,MASON COUNTY CENTRAL SD,53010,25.0820,25.0820,43.0820
Mason,Logan,531080,0,,TR-64090,53012,16.3613,16.3613,16.3613
Mason,Logan,531080,0,,WALKERVILLE RURAL COMM SD,64090,26.2651,26.2651,44.2651
Mason,Meade,531090,0,,KALEVA NORMAN DICKSON SCHS,51045,26.1352,26.1352,44.1352
Mason,Meade,531090,0,,MASON COUNTY EASTERN SD,53020,25.9887,25.9887,43.9887
Mason,Pere Marquette,531100,0,,LUDINGTON AREA SCHOOL DIST,53040,27.0809,27.0809,45.0809
Mason,Riverton,531110,0,,MASON COUNTY CENTRAL SD,53010,24.4553,24.4553,42.4553
Mason,Riverton,531110,0,,LUDINGTON AREA SCHOOL DIST,53040,25.6343,25.6343,43.6343
Mason,Riverton,531110,0,,PENTWATER PUBLIC SCHOOL DIST,64070,21.1853,21.1853,39.1853
Mason,Riverton,531110,0,,PENTWATER PUBLIC SCHOOL DIST W/WSCC,64075,24.2353,24.2353,42.2353
Mason,Sheridan,531120,0,,MASON COUNTY EASTERN SD,53020,25.0263,25.0263,43.0263
Mason,Sherman,531130,0,,MASON COUNTY CENTRAL SD,53010,25.3147,25.3147,43.3147
Mason,Sherman,531130,0,,MASON COUNTY EASTERN SD,53020,25.1359,25.1359,43.1359
Mason,Sherman,531130,0,FOUNTAIN,MASON COUNTY EASTERN SD,53020,29.0155,29.0155,47.0155
Mason,Sherman,531130,0,,MASON COUNTY EASTERN (FREESOIL DEBT),53030,23.1647,23.1647,23.1647
Mason,Summit,531140,0,,LUDINGTON AREA SCHOOL DIST,53040,25.6283,25.6283,43.6283
Mason,Summit,531140,0,,PENTWATER PUBLIC SCHOOL DIST,64070,21.1793,21.1793,39.1793
